"wavenumber","intensity","File"
1056.8,0.8133824,"./Lazar_omnic_3.CSV_breakoff.csv"
1064.514,0.7879432,"./Lazar_omnic_3.CSV_breakoff.csv"
1072.228,0.7870879,"./Lazar_omnic_3.CSV_breakoff.csv"
1079.941,0.7437176,"./Lazar_omnic_3.CSV_breakoff.csv"
1087.655,0.6531855,"./Lazar_omnic_3.CSV_breakoff.csv"
1095.369,0.5545645,"./Lazar_omnic_3.CSV_breakoff.csv"
1103.083,0.4666079,"./Lazar_omnic_3.CSV_breakoff.csv"
1110.797,0.4062687,"./Lazar_omnic_3.CSV_breakoff.csv"
1118.511,0.3621366,"./Lazar_omnic_3.CSV_breakoff.csv"
1126.225,0.339766,"./Lazar_omnic_3.CSV_breakoff.csv"
1133.938,0.3191705,"./Lazar_omnic_3.CSV_breakoff.csv"
1141.652,0.3103852,"./Lazar_omnic_3.CSV_breakoff.csv"
1149.366,0.2966536,"./Lazar_omnic_3.CSV_breakoff.csv"
1157.08,0.2447084,"./Lazar_omnic_3.CSV_breakoff.csv"
1164.794,0.1718924,"./Lazar_omnic_3.CSV_breakoff.csv"
1172.508,0.08508942,"./Lazar_omnic_3.CSV_breakoff.csv"
1180.222,0.02443035,"./Lazar_omnic_3.CSV_breakoff.csv"
1187.936,0,"./Lazar_omnic_3.CSV_breakoff.csv"
1195.649,0.01631628,"./Lazar_omnic_3.CSV_breakoff.csv"
1203.363,0.05845993,"./Lazar_omnic_3.CSV_breakoff.csv"
1211.077,0.09945936,"./Lazar_omnic_3.CSV_breakoff.csv"
1218.791,0.1358553,"./Lazar_omnic_3.CSV_breakoff.csv"
1226.505,0.1739416,"./Lazar_omnic_3.CSV_breakoff.csv"
1234.219,0.2124072,"./Lazar_omnic_3.CSV_breakoff.csv"
1241.933,0.2397817,"./Lazar_omnic_3.CSV_breakoff.csv"
1249.646,0.2481364,"./Lazar_omnic_3.CSV_breakoff.csv"
1257.36,0.2399823,"./Lazar_omnic_3.CSV_breakoff.csv"
1265.074,0.2221191,"./Lazar_omnic_3.CSV_breakoff.csv"
1272.788,0.2036744,"./Lazar_omnic_3.CSV_breakoff.csv"
1280.502,0.1928775,"./Lazar_omnic_3.CSV_breakoff.csv"
1288.216,0.1916049,"./Lazar_omnic_3.CSV_breakoff.csv"
1295.93,0.1949372,"./Lazar_omnic_3.CSV_breakoff.csv"
1303.644,0.2065182,"./Lazar_omnic_3.CSV_breakoff.csv"
1311.357,0.2264131,"./Lazar_omnic_3.CSV_breakoff.csv"
1319.071,0.2481032,"./Lazar_omnic_3.CSV_breakoff.csv"
1326.785,0.2711693,"./Lazar_omnic_3.CSV_breakoff.csv"
1334.499,0.2958326,"./Lazar_omnic_3.CSV_breakoff.csv"
1342.213,0.3126261,"./Lazar_omnic_3.CSV_breakoff.csv"
1349.927,0.3323486,"./Lazar_omnic_3.CSV_breakoff.csv"
1357.641,0.3595862,"./Lazar_omnic_3.CSV_breakoff.csv"
1365.354,0.3862108,"./Lazar_omnic_3.CSV_breakoff.csv"
1373.068,0.4007275,"./Lazar_omnic_3.CSV_breakoff.csv"
1380.782,0.3949523,"./Lazar_omnic_3.CSV_breakoff.csv"
1388.496,0.3824266,"./Lazar_omnic_3.CSV_breakoff.csv"
1396.21,0.3819523,"./Lazar_omnic_3.CSV_breakoff.csv"
1403.924,0.3994508,"./Lazar_omnic_3.CSV_breakoff.csv"
1411.638,0.4100411,"./Lazar_omnic_3.CSV_breakoff.csv"
1419.352,0.4069176,"./Lazar_omnic_3.CSV_breakoff.csv"
1427.065,0.3830052,"./Lazar_omnic_3.CSV_breakoff.csv"
1434.779,0.3502719,"./Lazar_omnic_3.CSV_breakoff.csv"
1442.493,0.3160908,"./Lazar_omnic_3.CSV_breakoff.csv"
1450.207,0.2820394,"./Lazar_omnic_3.CSV_breakoff.csv"
1457.921,0.2496035,"./Lazar_omnic_3.CSV_breakoff.csv"
1465.635,0.1999072,"./Lazar_omnic_3.CSV_breakoff.csv"
1473.349,0.1323496,"./Lazar_omnic_3.CSV_breakoff.csv"
1481.063,0.0873538,"./Lazar_omnic_3.CSV_breakoff.csv"
1488.776,0.07061943,"./Lazar_omnic_3.CSV_breakoff.csv"
1496.49,0.09257957,"./Lazar_omnic_3.CSV_breakoff.csv"
1504.204,0.1178775,"./Lazar_omnic_3.CSV_breakoff.csv"
1511.918,0.157008,"./Lazar_omnic_3.CSV_breakoff.csv"
1519.632,0.1888912,"./Lazar_omnic_3.CSV_breakoff.csv"
1527.346,0.228832,"./Lazar_omnic_3.CSV_breakoff.csv"
1535.06,0.2737712,"./Lazar_omnic_3.CSV_breakoff.csv"
1542.773,0.3330464,"./Lazar_omnic_3.CSV_breakoff.csv"
1550.487,0.3889877,"./Lazar_omnic_3.CSV_breakoff.csv"
1558.201,0.4628203,"./Lazar_omnic_3.CSV_breakoff.csv"
1565.915,0.5413672,"./Lazar_omnic_3.CSV_breakoff.csv"
1573.629,0.6470677,"./Lazar_omnic_3.CSV_breakoff.csv"
1581.343,0.7569404,"./Lazar_omnic_3.CSV_breakoff.csv"
1589.057,0.8464429,"./Lazar_omnic_3.CSV_breakoff.csv"
1596.771,0.9036201,"./Lazar_omnic_3.CSV_breakoff.csv"
1604.484,0.9153872,"./Lazar_omnic_3.CSV_breakoff.csv"
1612.198,0.9016033,"./Lazar_omnic_3.CSV_breakoff.csv"
1619.912,0.875798,"./Lazar_omnic_3.CSV_breakoff.csv"
1627.626,0.8398246,"./Lazar_omnic_3.CSV_breakoff.csv"
1635.34,0.797963,"./Lazar_omnic_3.CSV_breakoff.csv"
1643.054,0.7474098,"./Lazar_omnic_3.CSV_breakoff.csv"
1650.768,0.6897131,"./Lazar_omnic_3.CSV_breakoff.csv"
1658.481,0.6159689,"./Lazar_omnic_3.CSV_breakoff.csv"
1666.195,0.530727,"./Lazar_omnic_3.CSV_breakoff.csv"
1673.909,0.4449714,"./Lazar_omnic_3.CSV_breakoff.csv"
1681.623,0.356548,"./Lazar_omnic_3.CSV_breakoff.csv"
1689.337,0.2902146,"./Lazar_omnic_3.CSV_breakoff.csv"
1697.051,0.2540686,"./Lazar_omnic_3.CSV_breakoff.csv"
1704.765,0.2357803,"./Lazar_omnic_3.CSV_breakoff.csv"
1712.479,0.2430304,"./Lazar_omnic_3.CSV_breakoff.csv"
1720.192,0.2657347,"./Lazar_omnic_3.CSV_breakoff.csv"
1727.906,0.2594475,"./Lazar_omnic_3.CSV_breakoff.csv"
1735.62,0.2480395,"./Lazar_omnic_3.CSV_breakoff.csv"
1743.334,0.1976472,"./Lazar_omnic_3.CSV_breakoff.csv"
1751.048,0.1480478,"./Lazar_omnic_3.CSV_breakoff.csv"
1758.762,0.1033642,"./Lazar_omnic_3.CSV_breakoff.csv"
1766.476,0.07273359,"./Lazar_omnic_3.CSV_breakoff.csv"
1774.189,0.04746053,"./Lazar_omnic_3.CSV_breakoff.csv"
1781.903,0.0284538,"./Lazar_omnic_3.CSV_breakoff.csv"
1789.617,0.01300715,"./Lazar_omnic_3.CSV_breakoff.csv"
1797.331,9.037055e-08,"./Lazar_omnic_3.CSV_breakoff.csv"
802.2422,0.09188773,"./Lazar_omnic_30.CSV_breakoff.csv"
809.9561,0.08552259,"./Lazar_omnic_30.CSV_breakoff.csv"
817.6699,0.07722045,"./Lazar_omnic_30.CSV_breakoff.csv"
825.3838,0.06483132,"./Lazar_omnic_30.CSV_breakoff.csv"
833.0977,0.05141144,"./Lazar_omnic_30.CSV_breakoff.csv"
840.8115,0.04360566,"./Lazar_omnic_30.CSV_breakoff.csv"
848.5254,0.03534876,"./Lazar_omnic_30.CSV_breakoff.csv"
856.2393,0.03026675,"./Lazar_omnic_30.CSV_breakoff.csv"
863.9531,0.0302015,"./Lazar_omnic_30.CSV_breakoff.csv"
871.667,0.03635816,"./Lazar_omnic_30.CSV_breakoff.csv"
879.3809,0.04719966,"./Lazar_omnic_30.CSV_breakoff.csv"
887.0947,0.06777746,"./Lazar_omnic_30.CSV_breakoff.csv"
894.8086,0.07351563,"./Lazar_omnic_30.CSV_breakoff.csv"
902.5225,0.06754285,"./Lazar_omnic_30.CSV_breakoff.csv"
910.2363,0.06639952,"./Lazar_omnic_30.CSV_breakoff.csv"
917.9502,0.07575224,"./Lazar_omnic_30.CSV_breakoff.csv"
925.6641,0.0853781,"./Lazar_omnic_30.CSV_breakoff.csv"
933.3779,0.08822003,"./Lazar_omnic_30.CSV_breakoff.csv"
941.0918,0.1054098,"./Lazar_omnic_30.CSV_breakoff.csv"
948.8057,0.1343848,"./Lazar_omnic_30.CSV_breakoff.csv"
956.5195,0.1782585,"./Lazar_omnic_30.CSV_breakoff.csv"
964.2334,0.2403652,"./Lazar_omnic_30.CSV_breakoff.csv"
971.9473,0.3104664,"./Lazar_omnic_30.CSV_breakoff.csv"
979.6611,0.3946456,"./Lazar_omnic_30.CSV_breakoff.csv"
987.375,0.5167894,"./Lazar_omnic_30.CSV_breakoff.csv"
995.0889,0.6512296,"./Lazar_omnic_30.CSV_breakoff.csv"
1002.803,0.7318389,"./Lazar_omnic_30.CSV_breakoff.csv"
1010.517,0.8002533,"./Lazar_omnic_30.CSV_breakoff.csv"
1018.23,0.8721656,"./Lazar_omnic_30.CSV_breakoff.csv"
1025.944,0.9373908,"./Lazar_omnic_30.CSV_breakoff.csv"
1033.658,0.9874263,"./Lazar_omnic_30.CSV_breakoff.csv"
1041.372,0.9999999,"./Lazar_omnic_30.CSV_breakoff.csv"
1049.086,0.9249777,"./Lazar_omnic_30.CSV_breakoff.csv"
1056.8,0.8318775,"./Lazar_omnic_30.CSV_breakoff.csv"
1064.514,0.8175107,"./Lazar_omnic_30.CSV_breakoff.csv"
1072.228,0.8082222,"./Lazar_omnic_30.CSV_breakoff.csv"
1079.941,0.7451559,"./Lazar_omnic_30.CSV_breakoff.csv"
1087.655,0.6005949,"./Lazar_omnic_30.CSV_breakoff.csv"
1095.369,0.4711564,"./Lazar_omnic_30.CSV_breakoff.csv"
1103.083,0.4394172,"./Lazar_omnic_30.CSV_breakoff.csv"
1110.797,0.3985266,"./Lazar_omnic_30.CSV_breakoff.csv"
1118.511,0.308536,"./Lazar_omnic_30.CSV_breakoff.csv"
1126.225,0.2636032,"./Lazar_omnic_30.CSV_breakoff.csv"
1133.938,0.2557318,"./Lazar_omnic_30.CSV_breakoff.csv"
1141.652,0.2832353,"./Lazar_omnic_30.CSV_breakoff.csv"
1149.366,0.3074814,"./Lazar_omnic_30.CSV_breakoff.csv"
1157.08,0.2865144,"./Lazar_omnic_30.CSV_breakoff.csv"
1164.794,0.187857,"./Lazar_omnic_30.CSV_breakoff.csv"
1172.508,0.07734308,"./Lazar_omnic_30.CSV_breakoff.csv"
1180.222,0.01537876,"./Lazar_omnic_30.CSV_breakoff.csv"
1187.936,0,"./Lazar_omnic_30.CSV_breakoff.csv"
1195.649,0.03282799,"./Lazar_omnic_30.CSV_breakoff.csv"
1203.363,0.06186283,"./Lazar_omnic_30.CSV_breakoff.csv"
1211.077,0.05323396,"./Lazar_omnic_30.CSV_breakoff.csv"
1218.791,0.06839556,"./Lazar_omnic_30.CSV_breakoff.csv"
1226.505,0.09734215,"./Lazar_omnic_30.CSV_breakoff.csv"
1234.219,0.1221034,"./Lazar_omnic_30.CSV_breakoff.csv"
1241.933,0.1402839,"./Lazar_omnic_30.CSV_breakoff.csv"
1249.646,0.1529305,"./Lazar_omnic_30.CSV_breakoff.csv"
1257.36,0.1394218,"./Lazar_omnic_30.CSV_breakoff.csv"
1265.074,0.1218727,"./Lazar_omnic_30.CSV_breakoff.csv"
1272.788,0.1101494,"./Lazar_omnic_30.CSV_breakoff.csv"
1280.502,0.1151334,"./Lazar_omnic_30.CSV_breakoff.csv"
1288.216,0.1329563,"./Lazar_omnic_30.CSV_breakoff.csv"
1295.93,0.1495221,"./Lazar_omnic_30.CSV_breakoff.csv"
1303.644,0.1694988,"./Lazar_omnic_30.CSV_breakoff.csv"
1311.357,0.1864157,"./Lazar_omnic_30.CSV_breakoff.csv"
1319.071,0.1820024,"./Lazar_omnic_30.CSV_breakoff.csv"
1326.785,0.1834628,"./Lazar_omnic_30.CSV_breakoff.csv"
1334.499,0.1932819,"./Lazar_omnic_30.CSV_breakoff.csv"
1342.213,0.216365,"./Lazar_omnic_30.CSV_breakoff.csv"
1349.927,0.2329039,"./Lazar_omnic_30.CSV_breakoff.csv"
1357.641,0.2455311,"./Lazar_omnic_30.CSV_breakoff.csv"
1365.354,0.2675058,"./Lazar_omnic_30.CSV_breakoff.csv"
1373.068,0.2699824,"./Lazar_omnic_30.CSV_breakoff.csv"
1380.782,0.2403654,"./Lazar_omnic_30.CSV_breakoff.csv"
1388.496,0.2077769,"./Lazar_omnic_30.CSV_breakoff.csv"
1396.21,0.1963298,"./Lazar_omnic_30.CSV_breakoff.csv"
1403.924,0.2148801,"./Lazar_omnic_30.CSV_breakoff.csv"
1411.638,0.2253446,"./Lazar_omnic_30.CSV_breakoff.csv"
1419.352,0.2251547,"./Lazar_omnic_30.CSV_breakoff.csv"
1427.065,0.212979,"./Lazar_omnic_30.CSV_breakoff.csv"
1434.779,0.2023724,"./Lazar_omnic_30.CSV_breakoff.csv"
1442.493,0.186861,"./Lazar_omnic_30.CSV_breakoff.csv"
1450.207,0.172943,"./Lazar_omnic_30.CSV_breakoff.csv"
1457.921,0.1654868,"./Lazar_omnic_30.CSV_breakoff.csv"
1465.635,0.1351274,"./Lazar_omnic_30.CSV_breakoff.csv"
1473.349,0.09088463,"./Lazar_omnic_30.CSV_breakoff.csv"
1481.063,0.07135369,"./Lazar_omnic_30.CSV_breakoff.csv"
1488.776,0.04581229,"./Lazar_omnic_30.CSV_breakoff.csv"
1496.49,0.07068119,"./Lazar_omnic_30.CSV_breakoff.csv"
1504.204,0.06886046,"./Lazar_omnic_30.CSV_breakoff.csv"
1511.918,0.08466134,"./Lazar_omnic_30.CSV_breakoff.csv"
1519.632,0.09569566,"./Lazar_omnic_30.CSV_breakoff.csv"
1527.346,0.1142856,"./Lazar_omnic_30.CSV_breakoff.csv"
1535.06,0.1286194,"./Lazar_omnic_30.CSV_breakoff.csv"
1542.773,0.1488323,"./Lazar_omnic_30.CSV_breakoff.csv"
1550.487,0.16397,"./Lazar_omnic_30.CSV_breakoff.csv"
1558.201,0.1885466,"./Lazar_omnic_30.CSV_breakoff.csv"
1565.915,0.1830474,"./Lazar_omnic_30.CSV_breakoff.csv"
1573.629,0.21111,"./Lazar_omnic_30.CSV_breakoff.csv"
1581.343,0.2326662,"./Lazar_omnic_30.CSV_breakoff.csv"
1589.057,0.2578909,"./Lazar_omnic_30.CSV_breakoff.csv"
1596.771,0.2847783,"./Lazar_omnic_30.CSV_breakoff.csv"
1604.484,0.3057882,"./Lazar_omnic_30.CSV_breakoff.csv"
1612.198,0.331071,"./Lazar_omnic_30.CSV_breakoff.csv"
1619.912,0.3673143,"./Lazar_omnic_30.CSV_breakoff.csv"
1627.626,0.3837135,"./Lazar_omnic_30.CSV_breakoff.csv"
1635.34,0.3838525,"./Lazar_omnic_30.CSV_breakoff.csv"
1643.054,0.3674481,"./Lazar_omnic_30.CSV_breakoff.csv"
1650.768,0.359451,"./Lazar_omnic_30.CSV_breakoff.csv"
1658.481,0.322006,"./Lazar_omnic_30.CSV_breakoff.csv"
1666.195,0.2682357,"./Lazar_omnic_30.CSV_breakoff.csv"
1673.909,0.2283255,"./Lazar_omnic_30.CSV_breakoff.csv"
1681.623,0.169556,"./Lazar_omnic_30.CSV_breakoff.csv"
1689.337,0.1463611,"./Lazar_omnic_30.CSV_breakoff.csv"
1697.051,0.1293534,"./Lazar_omnic_30.CSV_breakoff.csv"
1704.765,0.09844754,"./Lazar_omnic_30.CSV_breakoff.csv"
1712.479,0.08947163,"./Lazar_omnic_30.CSV_breakoff.csv"
1720.192,0.1052524,"./Lazar_omnic_30.CSV_breakoff.csv"
1727.906,0.09234436,"./Lazar_omnic_30.CSV_breakoff.csv"
1735.62,0.1075517,"./Lazar_omnic_30.CSV_breakoff.csv"
1743.334,0.07426828,"./Lazar_omnic_30.CSV_breakoff.csv"
1751.048,0.06979888,"./Lazar_omnic_30.CSV_breakoff.csv"
1758.762,0.05896674,"./Lazar_omnic_30.CSV_breakoff.csv"
1766.476,0.05294276,"./Lazar_omnic_30.CSV_breakoff.csv"
1774.189,0.04579705,"./Lazar_omnic_30.CSV_breakoff.csv"
1781.903,0.04130048,"./Lazar_omnic_30.CSV_breakoff.csv"
1789.617,0.03641605,"./Lazar_omnic_30.CSV_breakoff.csv"
1797.331,0.03373762,"./Lazar_omnic_30.CSV_breakoff.csv"
802.2422,0.1158383,"./Lazar_omnic_4.CSV_breakoff.csv"
809.9561,0.1095676,"./Lazar_omnic_4.CSV_breakoff.csv"
817.6699,0.1002053,"./Lazar_omnic_4.CSV_breakoff.csv"
825.3838,0.08931394,"./Lazar_omnic_4.CSV_breakoff.csv"
833.0977,0.07711094,"./Lazar_omnic_4.CSV_breakoff.csv"
840.8115,0.06772686,"./Lazar_omnic_4.CSV_breakoff.csv"
848.5254,0.05727915,"./Lazar_omnic_4.CSV_breakoff.csv"
856.2393,0.05536232,"./Lazar_omnic_4.CSV_breakoff.csv"
863.9531,0.06253085,"./Lazar_omnic_4.CSV_breakoff.csv"
871.667,0.0778687,"./Lazar_omnic_4.CSV_breakoff.csv"
879.3809,0.08799281,"./Lazar_omnic_4.CSV_breakoff.csv"
887.0947,0.1013366,"./Lazar_omnic_4.CSV_breakoff.csv"
894.8086,0.1214588,"./Lazar_omnic_4.CSV_breakoff.csv"
902.5225,0.1307783,"./Lazar_omnic_4.CSV_breakoff.csv"
910.2363,0.1345053,"./Lazar_omnic_4.CSV_breakoff.csv"
917.9502,0.1480541,"./Lazar_omnic_4.CSV_breakoff.csv"
925.6641,0.1630012,"./Lazar_omnic_4.CSV_breakoff.csv"
933.3779,0.192456,"./Lazar_omnic_4.CSV_breakoff.csv"
941.0918,0.2443236,"./Lazar_omnic_4.CSV_breakoff.csv"
948.8057,0.310425,"./Lazar_omnic_4.CSV_breakoff.csv"
956.5195,0.3767234,"./Lazar_omnic_4.CSV_breakoff.csv"
964.2334,0.4467583,"./Lazar_omnic_4.CSV_breakoff.csv"
971.9473,0.5131804,"./Lazar_omnic_4.CSV_breakoff.csv"
979.6611,0.5723907,"./Lazar_omnic_4.CSV_breakoff.csv"
987.375,0.6156942,"./Lazar_omnic_4.CSV_breakoff.csv"
995.0889,0.6743425,"./Lazar_omnic_4.CSV_breakoff.csv"
1002.803,0.7512702,"./Lazar_omnic_4.CSV_breakoff.csv"
1010.517,0.8364074,"./Lazar_omnic_4.CSV_breakoff.csv"
1018.23,0.8964607,"./Lazar_omnic_4.CSV_breakoff.csv"
1025.944,0.9753908,"./Lazar_omnic_4.CSV_breakoff.csv"
1033.658,0.9547511,"./Lazar_omnic_4.CSV_breakoff.csv"
1041.372,0.9999999,"./Lazar_omnic_4.CSV_breakoff.csv"
1049.086,0.9052178,"./Lazar_omnic_4.CSV_breakoff.csv"
1056.8,0.8084592,"./Lazar_omnic_4.CSV_breakoff.csv"
1064.514,0.7972682,"./Lazar_omnic_4.CSV_breakoff.csv"
1072.228,0.8092778,"./Lazar_omnic_4.CSV_breakoff.csv"
1079.941,0.778545,"./Lazar_omnic_4.CSV_breakoff.csv"
1087.655,0.6994604,"./Lazar_omnic_4.CSV_breakoff.csv"
1095.369,0.6103998,"./Lazar_omnic_4.CSV_breakoff.csv"
1103.083,0.5286897,"./Lazar_omnic_4.CSV_breakoff.csv"
1110.797,0.4744612,"./Lazar_omnic_4.CSV_breakoff.csv"
1118.511,0.4387459,"./Lazar_omnic_4.CSV_breakoff.csv"
1126.225,0.4226567,"./Lazar_omnic_4.CSV_breakoff.csv"
1133.938,0.4078957,"./Lazar_omnic_4.CSV_breakoff.csv"
1141.652,0.3992298,"./Lazar_omnic_4.CSV_breakoff.csv"
1149.366,0.3869587,"./Lazar_omnic_4.CSV_breakoff.csv"
1157.08,0.3406821,"./Lazar_omnic_4.CSV_breakoff.csv"
1164.794,0.2748493,"./Lazar_omnic_4.CSV_breakoff.csv"
1172.508,0.1977299,"./Lazar_omnic_4.CSV_breakoff.csv"
1180.222,0.1428118,"./Lazar_omnic_4.CSV_breakoff.csv"
1187.936,0.1233635,"./Lazar_omnic_4.CSV_breakoff.csv"
1195.649,0.1400772,"./Lazar_omnic_4.CSV_breakoff.csv"
1203.363,0.1814588,"./Lazar_omnic_4.CSV_breakoff.csv"
1211.077,0.223294,"./Lazar_omnic_4.CSV_breakoff.csv"
1218.791,0.2595831,"./Lazar_omnic_4.CSV_breakoff.csv"
1226.505,0.295758,"./Lazar_omnic_4.CSV_breakoff.csv"
1234.219,0.3337388,"./Lazar_omnic_4.CSV_breakoff.csv"
1241.933,0.3585438,"./Lazar_omnic_4.CSV_breakoff.csv"
1249.646,0.3669524,"./Lazar_omnic_4.CSV_breakoff.csv"
1257.36,0.3584092,"./Lazar_omnic_4.CSV_breakoff.csv"
1265.074,0.3444789,"./Lazar_omnic_4.CSV_breakoff.csv"
1272.788,0.3295341,"./Lazar_omnic_4.CSV_breakoff.csv"
1280.502,0.3209451,"./Lazar_omnic_4.CSV_breakoff.csv"
1288.216,0.3240739,"./Lazar_omnic_4.CSV_breakoff.csv"
1295.93,0.3294998,"./Lazar_omnic_4.CSV_breakoff.csv"
1303.644,0.3407431,"./Lazar_omnic_4.CSV_breakoff.csv"
1311.357,0.3599196,"./Lazar_omnic_4.CSV_breakoff.csv"
1319.071,0.3796948,"./Lazar_omnic_4.CSV_breakoff.csv"
1326.785,0.4033701,"./Lazar_omnic_4.CSV_breakoff.csv"
1334.499,0.4291591,"./Lazar_omnic_4.CSV_breakoff.csv"
1342.213,0.4433815,"./Lazar_omnic_4.CSV_breakoff.csv"
1349.927,0.4627242,"./Lazar_omnic_4.CSV_breakoff.csv"
1357.641,0.4882693,"./Lazar_omnic_4.CSV_breakoff.csv"
1365.354,0.5109194,"./Lazar_omnic_4.CSV_breakoff.csv"
1373.068,0.5194885,"./Lazar_omnic_4.CSV_breakoff.csv"
1380.782,0.5156453,"./Lazar_omnic_4.CSV_breakoff.csv"
1388.496,0.5065715,"./Lazar_omnic_4.CSV_breakoff.csv"
1396.21,0.5067035,"./Lazar_omnic_4.CSV_breakoff.csv"
1403.924,0.5225158,"./Lazar_omnic_4.CSV_breakoff.csv"
1411.638,0.532007,"./Lazar_omnic_4.CSV_breakoff.csv"
1419.352,0.5282008,"./Lazar_omnic_4.CSV_breakoff.csv"
1427.065,0.5024724,"./Lazar_omnic_4.CSV_breakoff.csv"
1434.779,0.4685364,"./Lazar_omnic_4.CSV_breakoff.csv"
1442.493,0.4339198,"./Lazar_omnic_4.CSV_breakoff.csv"
1450.207,0.4016838,"./Lazar_omnic_4.CSV_breakoff.csv"
1457.921,0.3684157,"./Lazar_omnic_4.CSV_breakoff.csv"
1465.635,0.3212392,"./Lazar_omnic_4.CSV_breakoff.csv"
1473.349,0.2569981,"./Lazar_omnic_4.CSV_breakoff.csv"
1481.063,0.2129082,"./Lazar_omnic_4.CSV_breakoff.csv"
1488.776,0.1953732,"./Lazar_omnic_4.CSV_breakoff.csv"
1496.49,0.2088402,"./Lazar_omnic_4.CSV_breakoff.csv"
1504.204,0.2284418,"./Lazar_omnic_4.CSV_breakoff.csv"
1511.918,0.2576365,"./Lazar_omnic_4.CSV_breakoff.csv"
1519.632,0.2829691,"./Lazar_omnic_4.CSV_breakoff.csv"
1527.346,0.3217117,"./Lazar_omnic_4.CSV_breakoff.csv"
1535.06,0.3670821,"./Lazar_omnic_4.CSV_breakoff.csv"
1542.773,0.4295483,"./Lazar_omnic_4.CSV_breakoff.csv"
1550.487,0.4908232,"./Lazar_omnic_4.CSV_breakoff.csv"
1558.201,0.56559,"./Lazar_omnic_4.CSV_breakoff.csv"
1565.915,0.6449889,"./Lazar_omnic_4.CSV_breakoff.csv"
1573.629,0.7497296,"./Lazar_omnic_4.CSV_breakoff.csv"
1581.343,0.851144,"./Lazar_omnic_4.CSV_breakoff.csv"
1589.057,0.9302029,"./Lazar_omnic_4.CSV_breakoff.csv"
1596.771,0.9737666,"./Lazar_omnic_4.CSV_breakoff.csv"
1604.484,0.9722158,"./Lazar_omnic_4.CSV_breakoff.csv"
1612.198,0.9443423,"./Lazar_omnic_4.CSV_breakoff.csv"
1619.912,0.9017335,"./Lazar_omnic_4.CSV_breakoff.csv"
1627.626,0.8566297,"./Lazar_omnic_4.CSV_breakoff.csv"
1635.34,0.8144156,"./Lazar_omnic_4.CSV_breakoff.csv"
1643.054,0.7661095,"./Lazar_omnic_4.CSV_breakoff.csv"
1650.768,0.7120174,"./Lazar_omnic_4.CSV_breakoff.csv"
1658.481,0.6428764,"./Lazar_omnic_4.CSV_breakoff.csv"
1666.195,0.564384,"./Lazar_omnic_4.CSV_breakoff.csv"
1673.909,0.4886881,"./Lazar_omnic_4.CSV_breakoff.csv"
1681.623,0.4105135,"./Lazar_omnic_4.CSV_breakoff.csv"
1689.337,0.3557363,"./Lazar_omnic_4.CSV_breakoff.csv"
1697.051,0.3265666,"./Lazar_omnic_4.CSV_breakoff.csv"
1704.765,0.3192928,"./Lazar_omnic_4.CSV_breakoff.csv"
1712.479,0.3292648,"./Lazar_omnic_4.CSV_breakoff.csv"
1720.192,0.3527094,"./Lazar_omnic_4.CSV_breakoff.csv"
1727.906,0.3456827,"./Lazar_omnic_4.CSV_breakoff.csv"
1735.62,0.3346496,"./Lazar_omnic_4.CSV_breakoff.csv"
1743.334,0.2867952,"./Lazar_omnic_4.CSV_breakoff.csv"
1751.048,0.2383434,"./Lazar_omnic_4.CSV_breakoff.csv"
1758.762,0.1903035,"./Lazar_omnic_4.CSV_breakoff.csv"
1766.476,0.1577863,"./Lazar_omnic_4.CSV_breakoff.csv"
1774.189,0.1300462,"./Lazar_omnic_4.CSV_breakoff.csv"
1781.903,0.1092241,"./Lazar_omnic_4.CSV_breakoff.csv"
1789.617,0.09133378,"./Lazar_omnic_4.CSV_breakoff.csv"
1797.331,0.07607805,"./Lazar_omnic_4.CSV_breakoff.csv"
802.2422,0.07939058,"./Lazar_omnic_5.CSV_breakoff.csv"
809.9561,0.07693619,"./Lazar_omnic_5.CSV_breakoff.csv"
817.6699,0.06177001,"./Lazar_omnic_5.CSV_breakoff.csv"
825.3838,0.04071215,"./Lazar_omnic_5.CSV_breakoff.csv"
833.0977,0.02655119,"./Lazar_omnic_5.CSV_breakoff.csv"
840.8115,0.01419336,"./Lazar_omnic_5.CSV_breakoff.csv"
848.5254,0.002944503,"./Lazar_omnic_5.CSV_breakoff.csv"
856.2393,0,"./Lazar_omnic_5.CSV_breakoff.csv"
863.9531,0.005262185,"./Lazar_omnic_5.CSV_breakoff.csv"
871.667,0.01616703,"./Lazar_omnic_5.CSV_breakoff.csv"
879.3809,0.02529327,"./Lazar_omnic_5.CSV_breakoff.csv"
887.0947,0.03890238,"./Lazar_omnic_5.CSV_breakoff.csv"
894.8086,0.06115292,"./Lazar_omnic_5.CSV_breakoff.csv"
902.5225,0.06795035,"./Lazar_omnic_5.CSV_breakoff.csv"
910.2363,0.06868408,"./Lazar_omnic_5.CSV_breakoff.csv"
917.9502,0.07612563,"./Lazar_omnic_5.CSV_breakoff.csv"
925.6641,0.08553607,"./Lazar_omnic_5.CSV_breakoff.csv"
933.3779,0.1105375,"./Lazar_omnic_5.CSV_breakoff.csv"
941.0918,0.1577332,"./Lazar_omnic_5.CSV_breakoff.csv"
948.8057,0.2168072,"./Lazar_omnic_5.CSV_breakoff.csv"
956.5195,0.2719094,"./Lazar_omnic_5.CSV_breakoff.csv"
964.2334,0.3267968,"./Lazar_omnic_5.CSV_breakoff.csv"
